accession,method,genome_len,n_pred,pred_bp,seconds,precision,recall,f1,accuracy,mcc,TP,FP,TN,FN,n_matched,mabe,median_jaccard,median_signed_start,median_signed_end,within_1000,within_2500,within_5000
AC_000091.1,SAGE-GI/detrend=250kb,4646332,14,665000,13.1,41.5981045129755,100.0,58.75517141426651,88.58584680007002,0.6035714925681512,22297,31304,220655,0,2,27195.0,0.1302367238562091,-18625.0,76226.5,0.0,0.0,0.0
AC_000091.1,SAGE-GI/no-refine,4646332,13,534100,11.0,41.5981045129755,100.0,58.75517141426651,88.58584680007002,0.6035714925681512,22297,31304,220655,0,2,21436.0,0.1951495738291342,-18675.0,31276.5,0.0,0.0,0.0
AC_000091.1,SAGE-GI/start-assign,4646332,12,568000,9.9,41.5981045129755,100.0,58.75517141426651,88.58584680007002,0.6035714925681512,22297,31304,220655,0,2,28226.5,0.1612495857497928,-30125.0,28226.5,0.0,0.0,0.0
AC_000091.1,SAGE-GI/d=4,4646332,12,502000,6.4,41.5981045129755,100.0,58.75517141426651,88.58584680007002,0.6035714925681512,22297,31304,220655,0,2,16036.0,0.2382255639097744,-5625.0,32726.5,0.0,0.0,25.0
AC_000091.1,SAGE-GI/d=8,4646332,12,474000,6.2,41.5981045129755,100.0,58.75517141426651,88.58584680007002,0.6035714925681512,22297,31304,220655,0,2,17536.0,0.2466506916996047,-6125.0,27726.5,0.0,0.0,25.0
AC_000091.1,SAGE-GI/d=16,4646332,13,528000,8.4,41.5981045129755,100.0,58.75517141426651,88.58584680007002,0.6035714925681512,22297,31304,220655,0,2,24695.0,0.1769603174603174,-17625.0,34226.5,0.0,0.0,0.0
AC_000091.1,SAGE-GI/d=32,4646332,14,561000,12.2,41.5981045129755,100.0,58.75517141426651,88.58584680007002,0.6035714925681512,22297,31304,220655,0,2,23195.0,0.2020595238095238,-19125.0,24226.5,0.0,0.0,0.0
AC_000091.1,SAGE-GI/d=48,4646332,14,561000,17.7,41.5981045129755,100.0,58.75517141426651,88.58584680007002,0.6035714925681512,22297,31304,220655,0,2,25815.5,0.1776539750957854,-30625.0,23226.5,0.0,0.0,0.0
AC_000091.1,SAGE-GI-P,4646332,11,455000,9.7,41.5981045129755,100.0,58.75517141426651,88.58584680007002,0.6035714925681512,22297,31304,220655,0,2,25315.5,0.1887163865546218,-18625.0,28726.5,0.0,0.0,0.0
AC_000091.1,SAGE-GI-F,4646332,13,593900,9.8,41.5981045129755,100.0,58.75517141426651,88.58584680007002,0.6035714925681512,22297,31304,220655,0,2,33536.0,0.1443949579831932,-30125.0,41726.5,0.0,0.0,0.0
AC_000091.1,SAGE-GI-R,4646332,56,1524200,10.2,14.734414442990628,100.0,25.68438513330607,52.953080333702815,0.2681207610625176,22297,129029,122930,0,2,22056.5,0.2096977145045965,-11675.0,30276.5,0.0,0.0,0.0
AC_000091.1,NT-v2-only,4646332,8,321000,8.1,37.94798604503647,85.85908418172849,52.6331706646505,87.43619100402543,0.5180009202995857,19144,31304,220655,3153,2,9879.5,0.2739367850696521,-19125.0,6726.5,0.0,25.0,50.0
AC_000091.1,SAGE-GI(NT),4646332,11,421000,9.3,34.87423804273202,75.18051755841593,47.64652379057473,86.56802403593723,0.4511137410132829,16763,31304,220655,5534,2,11070.0,0.2596682378332439,1875.0,20726.5,0.0,25.0,25.0
NC_000907.1,Comp-only,1830138,6,137000,7.2,0.0,0.0,0.0,0.0,-1.0,0,8597,0,8605,0,,,,,,,
NC_000907.1,Comp-only+center,1830138,6,137000,6.9,0.0,0.0,0.0,0.0,-1.0,0,8597,0,8605,0,,,,,,,
NC_000907.1,DNABERT-2-only,1830138,4,126000,11.0,0.0,0.0,0.0,49.976746889896525,0.0,0,0,8597,8605,0,,,,,,,
NC_000907.1,DNABERT-S-only,1830138,4,95000,13.5,0.0,0.0,0.0,2.377630508080456,-0.9535250658826896,0,8188,409,8605,0,,,,,,,
NC_000907.1,SAGE-GI,1830138,3,83000,14.1,0.0,0.0,0.0,2.377630508080456,-0.9535250658826896,0,8188,409,8605,0,,,,,,,
NC_000907.1,SAGE-GI(D2),1830138,3,103000,12.4,0.0,0.0,0.0,49.976746889896525,0.0,0,0,8597,8605,0,,,,,,,
NC_000907.1,SAGE-GI/detrend=250kb,1830138,3,158000,14.5,0.0,0.0,0.0,49.976746889896525,0.0,0,0,8597,8605,0,,,,,,,
NC_000907.1,SAGE-GI/no-refine,1830138,4,105400,29.4,0.0,0.0,0.0,0.0,-1.0,0,8597,0,8605,0,,,,,,,
NC_000907.1,SAGE-GI/start-assign,1830138,4,105000,13.5,0.0,0.0,0.0,2.377630508080456,-0.9535250658826896,0,8188,409,8605,0,,,,,,,
NC_000907.1,SAGE-GI/d=4,1830138,5,101000,16.5,0.0,0.0,0.0,0.0,-1.0,0,8597,0,8605,0,,,,,,,
NC_000907.1,SAGE-GI/d=8,1830138,4,139000,16.1,0.0,0.0,0.0,14.004185559818628,-0.7499021356024985,0,6188,2409,8605,0,,,,,,,
NC_000907.1,SAGE-GI/d=16,1830138,4,145000,17.4,0.0,0.0,0.0,2.377630508080456,-0.9535250658826896,0,8188,409,8605,0,,,,,,,
NC_000907.1,SAGE-GI/d=32,1830138,3,84000,19.7,0.0,0.0,0.0,0.0,-1.0,0,8597,0,8605,0,,,,,,,
NC_000907.1,SAGE-GI/d=48,1830138,3,109000,55.3,0.0,0.0,0.0,0.0,-1.0,0,8597,0,8605,0,,,,,,,
NC_000907.1,SAGE-GI-P,1830138,2,40000,19.2,0.0,0.0,0.0,49.976746889896525,0.0,0,0,8597,8605,0,,,,,,,
NC_000907.1,SAGE-GI-F,1830138,3,83000,21.7,0.0,0.0,0.0,2.377630508080456,-0.9535250658826896,0,8188,409,8605,0,,,,,,,
NC_000907.1,SAGE-GI-R,1830138,23,690500,16.3,50.02325311010347,100.0,66.687332894176,50.02325311010347,0.0,8605,8597,0,0,1,44797.5,0.0876272912423625,-76480.0,13115.0,0.0,0.0,0.0
NC_000907.1,NT-v2-only,1830138,4,108000,4.3,0.0,0.0,0.0,0.0,-1.0,0,8597,0,8605,0,,,,,,,
NC_000907.1,SAGE-GI(NT),1830138,4,119000,7.0,0.0,0.0,0.0,0.0,-1.0,0,8597,0,8605,0,,,,,,,
NC_002516.2,Comp-only,6264404,14,443600,17.9,23.748327978698136,26.084031305780584,24.861441013460016,59.49937218718697,-0.0278238781623185,18997,60996,149698,53833,2,13604.0,0.2872611029239927,-16851.5,-7407.5,0.0,0.0,25.0
NC_002516.2,Comp-only+center,6264404,14,443600,20.6,32.974513029587776,37.98022792805163,35.30079889736849,64.2379481102129,0.1081150253100927,27661,56225,154469,45169,2,8654.0,0.4756628157557828,-11901.5,-2457.5,0.0,25.0,25.0
NC_002516.2,DNABERT-2-only,6264404,17,569400,21.8,31.481519465069532,42.14883976383359,36.04245676243704,61.57503421227128,0.0960150972717736,30697,66811,143883,42133,2,5554.0,0.5375176750894624,-11651.5,-1557.5,0.0,50.0,50.0
NC_002516.2,DNABERT-S-only,6264404,10,359000,36.3,42.67392735652365,42.7172868323493,42.69559608601973,70.54499795431781,0.2287381268590984,31111,41793,168901,41719,2,7996.5,0.4602874844168589,-13651.5,1942.5,0.0,0.0,25.0
NC_002516.2,SAGE-GI,6264404,15,477850,35.0,32.02433400584675,42.7172868323493,36.60591370647966,61.9940463593911,0.1047148698005377,31111,66037,144657,41719,2,7996.5,0.4798982291576611,-12151.5,1942.5,0.0,0.0,25.0
NC_002516.2,SAGE-GI(D2),6264404,14,502000,20.1,37.921407305834535,42.14883976383359,39.92352661936936,67.41545689253819,0.1770065928519228,30697,50252,160442,42133,2,5554.0,0.5375176750894624,-11651.5,-1557.5,0.0,50.0,50.0
NC_002516.2,SAGE-GI/detrend=250kb,6264404,11,526700,27.7,42.67392735652365,42.7172868323493,42.69559608601973,70.54499795431781,0.2287381268590984,31111,41793,168901,41719,2,7996.5,0.4602874844168589,-13651.5,1942.5,0.0,0.0,25.0
NC_002516.2,SAGE-GI/no-refine,6264404,17,456300,24.2,32.737870469883134,46.4259233832212,38.3985100306057,61.73621986145794,0.1221536595952741,33812,69469,141225,39018,2,6096.5,0.4736112436386768,-19151.5,1042.5,25.0,50.0,50.0
NC_002516.2,SAGE-GI/start-assign,6264404,13,540000,22.9,19.9043418556749,23.48482768090073,21.54685344637537,56.06968016816919,-0.0872884509398739,17104,68827,141867,55726,1,24798.5,0.2564279396111003,-46896.0,-2701.0,0.0,0.0,50.0
NC_002516.2,SAGE-GI/d=4,6264404,12,399600,19.6,35.82262246633396,35.28353700398188,35.551036219252374,67.13858438791777,0.1350053025370057,25697,46037,164657,47133,2,11298.5,0.3709744029732687,-17651.5,-4057.5,0.0,25.0,25.0
NC_002516.2,SAGE-GI/d=8,6264404,11,389000,19.0,25.57469155861172,33.4999313469724,29.00570056292316,57.8755237651839,-0.0018373412279111,24398,71001,139693,48432,2,9410.5,0.3731517883412583,-12651.5,-4557.5,25.0,25.0,25.0
NC_002516.2,SAGE-GI/d=16,6264404,14,482150,20.8,37.74587510326196,46.4259233832212,41.63834293877149,66.56932041026509,0.187568771946039,33812,55766,154928,39018,2,9496.5,0.4798624078624078,-12651.5,5442.5,0.0,25.0,25.0
NC_002516.2,SAGE-GI/d=32,6264404,12,422000,31.6,38.54418886198548,45.46340793628999,41.71885040382023,67.37066350644038,0.1940133785090596,33111,52793,157901,39719,2,7996.5,0.5010055306574046,-12651.5,2942.5,25.0,25.0,25.0
NC_002516.2,SAGE-GI/d=48,6264404,12,483600,62.1,44.72190992659216,46.4259233832212,45.55798834506686,71.49765099250857,0.2627108484952124,33812,41793,168901,39018,2,7996.5,0.5163785714285714,-12151.5,3442.5,25.0,25.0,25.0
NC_002516.2,SAGE-GI-P,6264404,9,350000,31.0,42.67392735652365,42.7172868323493,42.69559608601973,70.54499795431781,0.2287381268590984,31111,41793,168901,41719,2,7996.5,0.4602874844168589,-13651.5,1942.5,0.0,0.0,25.0
NC_002516.2,SAGE-GI-F,6264404,15,477850,41.2,32.02433400584675,42.7172868323493,36.60591370647966,61.9940463593911,0.1047148698005377,31111,66037,144657,41719,2,7996.5,0.4798982291576611,-12151.5,1942.5,0.0,0.0,25.0
NC_002516.2,SAGE-GI-R,6264404,74,2185700,28.8,33.672477795269465,95.15584237264864,49.74268057220376,50.6080613986823,0.2974253412942533,69302,136510,74184,3528,5,8253.0,0.2839583333333333,-10957.0,5549.0,0.0,0.0,40.0
NC_002516.2,NT-v2-only,6264404,12,419000,10.2,36.991132607819424,35.28353700398188,36.11716257431588,67.9378112611278,0.1473867355012775,25697,43771,166923,47133,2,7554.0,0.4969650633312822,-10651.5,-4057.5,25.0,25.0,25.0
NC_002516.2,SAGE-GI(NT),6264404,14,416800,15.9,43.115333970204745,45.85747631470548,44.444148723817634,70.55064121555847,0.24456786892176613,33398,44064,166630,39432,2,3910.5,0.6086358223592043,-10651.5,-57.5,50.0,50.0,50.0
NC_002655.2,Comp-only,5528445,19,790500,13.3,98.0631432488286,80.49878394539176,88.41709882316913,92.21353407702752,0.8355099368663909,239632,4733,503918,58052,15,11016.5,0.3103886010362694,-8410.0,10845.0,3.333333333333333,6.666666666666667,16.666666666666664
NC_002655.2,Comp-only+center,5528445,19,790500,11.1,96.16728876152328,81.61607610755028,88.29618861581791,92.01212895384673,0.8293289591326783,242958,9683,498968,54726,16,12787.0,0.2735798426868094,-12787.0,13086.0,6.25,15.625,21.875
NC_002655.2,DNABERT-2-only,5528445,18,728000,23.4,87.88228065019675,77.35148681151826,82.28130577794772,87.7010175671402,0.7326994623743047,230263,31750,476901,67421,15,10264.0,0.3152894736842105,-4802.0,13345.0,6.666666666666667,13.333333333333334,33.33333333333333
NC_002655.2,DNABERT-S-only,5528445,17,845000,21.2,98.01813534620617,74.3315058921541,84.54715139149191,89.96880948985223,0.7894885846497799,221273,4474,504177,76411,15,16808.5,0.2233181818181818,-21368.0,14345.0,6.666666666666667,10.0,10.0
NC_002655.2,SAGE-GI,5528445,17,880000,25.6,98.15880985205456,80.12556939573507,88.230169841995,92.1078707981174,0.8334528156988193,238521,4474,504177,59163,16,16174.0,0.2251678412677121,-18432.5,15107.0,9.375,12.5,12.5
NC_002655.2,SAGE-GI(D2),5528445,20,727000,28.8,86.55316265379159,68.65165746227542,76.57001980146086,84.48920113848463,0.6618452837838804,204365,31750,476901,93319,13,9007.5,0.3556003666361136,-7386.0,6881.0,11.538461538461538,15.384615384615383,30.76923076923077
NC_002655.2,SAGE-GI/detrend=250kb,5528445,19,878000,27.1,91.80305751604226,73.14602061246154,81.41941032400396,87.67484978327866,0.7341964035546021,217744,19442,489209,79940,15,15073.5,0.2526808510638298,-15802.0,14345.0,10.0,10.0,16.666666666666664
NC_002655.2,SAGE-GI/no-refine,5528445,20,826400,29.6,92.54525221397331,79.89848295507988,85.75811988000461,90.20283132941024,0.7884371942025902,237845,19159,489492,59839,16,14436.0,0.2755058123662774,-11137.0,15277.0,0.0,12.5,21.875
NC_002655.2,SAGE-GI/start-assign,5528445,17,893000,35.4,98.20732376758518,82.33462329181279,89.57323368447982,92.9234127254801,0.8503016774953962,245097,4474,504177,52587,16,16174.0,0.2309695346723467,-19555.5,13986.0,6.25,12.5,15.625
NC_002655.2,SAGE-GI/d=4,5528445,20,860000,27.9,89.49141939654274,72.0855000604668,79.8509309374122,86.56947794651106,0.7087362512045852,214587,25198,483453,83097,15,16248.0,0.1946666666666666,-16835.0,15869.0,6.666666666666667,10.0,10.0
NC_002655.2,SAGE-GI/d=8,5528445,19,895000,21.1,96.26095869019184,73.51117292162158,83.36180871022732,89.1666614992528,0.7705209092378634,218831,8500,500151,78853,14,14604.0,0.311320366132723,-18223.5,12736.0,0.0,3.571428571428571,10.714285714285714
NC_002655.2,SAGE-GI/d=16,5528445,20,974000,27.2,86.51353512795751,77.04041869902312,81.50263339327472,87.08998121128315,0.7192275682022647,229337,35751,472900,68347,16,15234.0,0.2091419413919413,-16072.5,14241.5,9.375,9.375,9.375
NC_002655.2,SAGE-GI/d=32,5528445,20,938000,48.4,91.81483948415162,81.96140874215612,86.60877035112287,90.6429709736028,0.7975588362923858,243986,21751,486900,53698,17,15265.5,0.2183555555555555,-15802.0,14345.0,2.941176470588235,5.88235294117647,8.823529411764707
NC_002655.2,SAGE-GI/d=48,5528445,20,978000,54.2,85.8682754221736,80.94926163314118,83.3362440884293,88.0485158153869,0.7411033305049212,240973,39658,468993,56711,17,17003.5,0.2339523809523809,-17781.0,16869.0,2.941176470588235,5.88235294117647,11.76470588235294
NC_002655.2,SAGE-GI-P,5528445,17,683000,30.4,97.91005871828769,70.40989774391637,81.9134862835291,88.52102414009066,0.7598432685622345,209599,4474,504177,88085,14,11764.0,0.2422385468428461,-5317.0,11940.0,17.857142857142858,25.0,25.0
NC_002655.2,SAGE-GI-F,5528445,17,880000,29.8,98.15880985205456,80.12556939573507,88.230169841995,92.1078707981174,0.8334528156988193,238521,4474,504177,59163,16,16174.0,0.2251678412677121,-18432.5,15107.0,9.375,12.5,12.5
NC_002655.2,SAGE-GI-R,5528445,52,2001300,32.8,69.63433575986676,100.0,82.09934085330538,83.90098408229831,0.7201601865051451,297684,129812,378839,0,19,27469.5,0.1864239028944911,-24543.0,28567.0,0.0,5.263157894736842,18.421052631578945
NC_002655.2,NT-v2-only,5528445,20,671000,11.7,85.42106713196804,62.4924416495344,72.17962845125945,82.21533233705594,0.6113798258108333,186030,31750,476901,111654,14,12120.5,0.27529556226686624,-5037.0,9940.0,3.571428571428571,3.571428571428571,14.285714285714285
NC_002655.2,SAGE-GI(NT),5528445,21,725000,17.0,86.32043360994062,67.30223995915131,75.63412875484633,83.9910211016513,0.6508260277211468,200348,31750,476901,97336,15,13206.5,0.26020120724346074,-5293.0,13138.0,3.3333333333333335,6.666666666666667,20.0
NC_002695.1,Comp-only,5498450,18,765800,12.4,100.0,72.92922915585423,84.34575174116577,88.60693649428264,0.7806452278610256,272608,0,514374,101190,16,8944.0,0.4049524691358025,-8944.0,6462.5,3.125,12.5,21.875
NC_002695.1,Comp-only+center,5498450,18,765800,17.2,100.0,74.82196266432672,85.5978980261094,89.40351643600563,0.79529396398915,279683,0,514374,94115,17,9418.0,0.2680222222222222,-4101.0,11110.0,8.823529411764707,11.76470588235294,35.294117647058826
NC_002695.1,DNABERT-2-only,5498450,18,787000,18.8,89.65393775149873,73.01510441468386,80.48355776787281,85.09691816449967,0.6957917113767983,272929,31496,482878,100869,16,14036.0,0.3766822916666666,-4617.0,15273.5,6.25,18.75,31.25
NC_002695.1,DNABERT-S-only,5498450,18,927000,17.1,98.50366159081062,74.81179674583599,85.03841469626313,88.92095224798801,0.7832692642812361,279645,4248,510126,94153,16,17049.5,0.2038856942496493,-18426.5,16230.5,9.375,15.625,18.75
NC_002695.1,SAGE-GI,5498450,18,924000,26.7,98.54501114874932,76.97018175592166,86.43157659152938,89.82933485856344,0.8002636858885566,287713,4248,510126,86085,16,15476.0,0.2602922924901185,-18426.5,14482.0,9.375,18.75,25.0
NC_002695.1,SAGE-GI(D2),5498450,20,803000,25.6,89.27824944341941,70.16142408466605,78.57378257404622,83.8959120530708,0.6719827121732771,262262,31496,482878,111536,17,11429.5,0.30653125,-5197.0,11143.0,5.88235294117647,17.647058823529413,29.411764705882355
NC_002695.1,SAGE-GI/detrend=250kb,5498450,19,903000,27.3,96.70815854944809,64.26599393255181,77.21793635486982,84.04025346441905,0.6894008654889947,240225,8177,506197,133573,16,17153.0,0.2562375526629882,-5095.0,17302.0,9.375,15.625,21.875
NC_002695.1,SAGE-GI/no-refine,5498450,20,824000,28.1,97.2497483572889,83.22676953862782,89.69346803210627,91.95020784262508,0.8383357994355836,311100,8798,505576,62698,19,9906.0,0.4043976135488837,-4103.0,11010.0,18.421052631578945,23.684210526315788,42.10526315789473
NC_002695.1,SAGE-GI/start-assign,5498450,18,898000,29.9,100.0,80.0731946131333,88.93405238371143,91.61356133721846,0.8363288039931904,299312,0,514374,74486,18,11621.0,0.3533448004071911,-11621.0,11712.5,11.11111111111111,22.22222222222222,33.33333333333333
NC_002695.1,SAGE-GI/d=4,5498450,18,822000,28.0,100.0,66.66327802716975,79.99756012995519,85.9698346716627,0.7325498188753192,249186,0,514374,124612,15,14614.0,0.3092564102564102,-14222.0,15121.0,10.0,16.666666666666664,20.0
NC_002695.1,SAGE-GI/d=8,5498450,18,857000,17.8,100.0,77.30645963862835,87.2009511623977,90.44914723724683,0.8146306934112159,288970,0,514374,84828,17,13860.5,0.28287841191067,-13578.0,14143.0,0.0,8.823529411764707,23.52941176470588
NC_002695.1,SAGE-GI/d=16,5498450,19,958000,24.4,95.5297729700106,82.07400788661255,88.29216700602205,90.83927437478326,0.8146766346750082,306791,14356,500018,67007,19,13806.0,0.2229318181818181,-14469.0,13143.0,0.0,10.526315789473683,18.421052631578945
NC_002695.1,SAGE-GI/d=32,5498450,18,825000,41.0,100.0,71.72162504882316,83.53243224716931,88.0987016028427,0.7713320958333693,268094,0,514374,105704,15,11596.0,0.3596595744680851,-6815.0,12143.0,6.666666666666667,20.0,30.0
NC_002695.1,SAGE-GI/d=48,5498450,19,957000,55.9,93.0100249351178,73.34469419312035,82.01500830886543,86.46196907806146,0.7269785195016892,274161,20604,493770,99637,16,14383.5,0.3305489864864864,-13689.0,14383.5,9.375,15.625,21.875
NC_002695.1,SAGE-GI-P,5498450,17,665000,29.9,97.91069294367036,53.256839255426726,68.98854482351128,79.84928594911797,0.6161079445830043,199073,4248,510126,174725,13,9874.0,0.3073454545454545,-1900.0,8567.0,7.6923076923076925,23.07692307692308,38.46153846153847
NC_002695.1,SAGE-GI-F,5498450,18,924000,25.6,98.54501114874932,76.97018175592166,86.43157659152938,89.82933485856344,0.8002636858885566,287713,4248,510126,86085,16,15476.0,0.2602922924901185,-18426.5,14482.0,9.375,18.75,25.0
NC_002695.1,SAGE-GI-R,5498450,55,1988500,31.8,74.71695316215666,97.08398653818372,84.44447029942,84.94672203131826,0.7260711949122667,362898,122799,391575,10900,22,16779.0,0.2753187625995272,-15722.0,19364.0,0.0,4.545454545454546,20.454545454545457
NC_002695.1,NT-v2-only,5498450,18,735000,12.5,91.97744519174694,71.30455486653219,80.33231813448546,85.30566151601266,0.7032470659835498,266535,23248,491126,107263,16,13746.5,0.26922261426142613,-12784.5,14549.5,9.375,18.75,28.125
NC_002695.1,SAGE-GI(NT),5498450,21,763300,16.8,91.2655355344825,64.98590147619836,75.91575749810144,82.64637930490942,0.6516257845858484,242916,23248,491126,130882,15,10302.0,0.19293181818181818,-4037.0,7483.0,10.0,20.0,33.33333333333333
NC_002758.2,Comp-only,2878529,7,268500,12.0,100.0,100.0,100.0,100.0,1.0,28309,0,242693,0,1,16245.5,0.4656085526315789,-9402.0,23089.0,0.0,0.0,0.0
NC_002758.2,Comp-only+center,2878529,7,268500,13.6,100.0,100.0,100.0,100.0,1.0,28309,0,242693,0,1,16245.5,0.4656085526315789,-4452.0,28039.0,0.0,0.0,50.0
NC_002758.2,DNABERT-2-only,2878529,9,339000,13.0,45.99424848494695,100.0,63.00830198758041,87.7344078641486,0.6300375457590504,28309,33240,209453,0,1,8845.5,0.6154130434782609,-7002.0,10689.0,0.0,0.0,0.0
NC_002758.2,DNABERT-S-only,2878529,7,327000,13.1,100.0,100.0,100.0,100.0,1.0,28309,0,242693,0,1,6345.5,0.6904634146341463,-2.0,12689.0,50.0,50.0,50.0
NC_002758.2,SAGE-GI,2878529,7,310000,20.1,100.0,100.0,100.0,100.0,1.0,28309,0,242693,0,1,12845.5,0.5242407407407408,-2.0,25689.0,50.0,50.0,50.0
