accession,method,true_start,true_end,matched,start_err,end_err,mean_err,signed_start_err,signed_end_err,jaccard
NC_002516.2,SSG-LUGIA-P,1311422,1324803,False,,,,,,0.0
NC_002516.2,SSG-LUGIA-P+center,2765407,2779413,True,10357.0,936.0,5646.5,-10357.0,936.0,0.5536363636363636
NC_002516.2,SSG-LUGIA-P+center,1496896,1516700,True,11646.0,8351.0,9998.5,-11646.0,-8351.0,0.3641855584878064
NC_002516.2,SSG-LUGIA-P+center,1840402,1849942,False,,,,,,0.0
NC_002516.2,SSG-LUGIA-P+center,1850183,1866277,False,,,,,,0.0
NC_002516.2,SSG-LUGIA-P+center,1311422,1324803,False,,,,,,0.0
NC_002516.2,SSG-LUGIA-F,2765407,2779413,True,16107.0,3714.0,9910.5,-16107.0,-3714.0,0.341801155608687
NC_002516.2,SSG-LUGIA-F,1496896,1516700,True,17596.0,11101.0,14348.5,-17596.0,-11101.0,0.23272105023929843
NC_002516.2,SSG-LUGIA-F,1840402,1849942,False,,,,,,0.0
NC_002516.2,SSG-LUGIA-F,1850183,1866277,False,,,,,,0.0
NC_002516.2,SSG-LUGIA-F,1311422,1324803,False,,,,,,0.0
NC_002516.2,SSG-LUGIA-F+center,2765407,2779413,True,11157.0,1236.0,6196.5,-11157.0,1236.0,0.5305681818181818
NC_002516.2,SSG-LUGIA-F+center,1496896,1516700,True,12646.0,6151.0,9398.5,-12646.0,-6151.0,0.42075744969338386
NC_002516.2,SSG-LUGIA-F+center,1840402,1849942,False,,,,,,0.0
NC_002516.2,SSG-LUGIA-F+center,1850183,1866277,False,,,,,,0.0
NC_002516.2,SSG-LUGIA-F+center,1311422,1324803,False,,,,,,0.0
NC_002516.2,SSG-LUGIA-R,2765407,2779413,True,120307.0,2686.0,61496.5,-120307.0,2686.0,0.10224087591240875
NC_002516.2,SSG-LUGIA-R,1496896,1516700,True,41196.0,13999.0,27597.5,-41196.0,13999.0,0.26406666666666667
NC_002516.2,SSG-LUGIA-R,1840402,1849942,True,9902.0,20657.0,15279.5,-9902.0,20657.0,0.23793017456359103
NC_002516.2,SSG-LUGIA-R,1850183,1866277,True,19683.0,4322.0,12002.5,-19683.0,4322.0,0.4013715710723192
NC_002516.2,SSG-LUGIA-R,1311422,1324803,True,722.0,68796.0,34759.0,-722.0,68796.0,0.16142340168878166
NC_002516.2,SSG-LUGIA-R+center,2765407,2779413,True,115357.0,7636.0,61496.5,-115357.0,7636.0,0.10224087591240875
NC_002516.2,SSG-LUGIA-R+center,1496896,1516700,True,36246.0,18949.0,27597.5,-36246.0,18949.0,0.26406666666666667
NC_002516.2,SSG-LUGIA-R+center,1840402,1849942,True,4952.0,25607.0,15279.5,-4952.0,25607.0,0.23793017456359103
NC_002516.2,SSG-LUGIA-R+center,1850183,1866277,True,14733.0,9272.0,12002.5,-14733.0,9272.0,0.4013715710723192
NC_002516.2,SSG-LUGIA-R+center,1311422,1324803,True,4228.0,73746.0,38987.0,4228.0,73746.0,0.10506381415847948
NC_002655.2,SSG-LUGIA-P,579581,596828,True,4181.0,9171.0,6676.0,-4181.0,9171.0,0.5636601307189543
NC_002655.2,SSG-LUGIA-P,665139,673823,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-P,904610,918372,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-P,1109625,1118395,True,11725.0,19704.0,15714.5,-11725.0,19704.0,0.21818407960199004
NC_002655.2,SSG-LUGIA-P,1261802,1273782,True,2098.0,16017.0,9057.5,2098.0,16017.0,0.35298949924994644
NC_002655.2,SSG-LUGIA-P,1344386,1392487,True,2814.0,12388.0,7601.0,2814.0,-12388.0,0.6839632447715271
NC_002655.2,SSG-LUGIA-P,1433835,1452085,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-P,1500853,1513854,True,7753.0,17745.0,12749.0,-7753.0,17745.0,0.3377142857142857
NC_002655.2,SSG-LUGIA-P,1652293,1662118,True,13693.0,11481.0,12587.0,-13693.0,11481.0,0.2807428571428571
NC_002655.2,SSG-LUGIA-P,1711725,1734698,True,725.0,4001.0,2363.0,-725.0,4001.0,0.8293862815884476
NC_002655.2,SSG-LUGIA-P,1865987,1874593,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-P,1897666,1923762,True,4666.0,3563.0,4114.5,-4666.0,-3563.0,0.7325033319247147
NC_002655.2,SSG-LUGIA-P,2131479,2139654,True,17679.0,5645.0,11662.0,-17679.0,5645.0,0.25955555555555554
NC_002655.2,SSG-LUGIA-P,2749781,2769746,True,14181.0,2053.0,8117.0,-14181.0,2053.0,0.5515469613259668
NC_002655.2,SSG-LUGIA-P,2777420,2787074,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-P,2989368,2998130,True,27168.0,6431.0,16799.5,-27168.0,-6431.0,0.0649021736105313
NC_002655.2,SSG-LUGIA-P,3002922,3014797,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-P,3262945,3273779,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-P,4654756,4675861,True,856.0,13838.0,7347.0,-856.0,13838.0,0.5895530726256983
NC_002655.2,SSG-LUGIA-P+center,579581,596828,True,769.0,14121.0,7445.0,769.0,14121.0,0.5253275526793969
NC_002655.2,SSG-LUGIA-P+center,665139,673823,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-P+center,904610,918372,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-P+center,1109625,1118395,True,6775.0,24654.0,15714.5,-6775.0,24654.0,0.21818407960199004
NC_002655.2,SSG-LUGIA-P+center,1261802,1273782,True,7048.0,20967.0,14007.5,7048.0,20967.0,0.14972077212577395
NC_002655.2,SSG-LUGIA-P+center,1344386,1392487,True,7764.0,7438.0,7601.0,7764.0,-7438.0,0.6839632447715271
NC_002655.2,SSG-LUGIA-P+center,1433835,1452085,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-P+center,1500853,1513854,True,2803.0,22695.0,12749.0,-2803.0,22695.0,0.3377142857142857
NC_002655.2,SSG-LUGIA-P+center,1652293,1662118,True,8743.0,16431.0,12587.0,-8743.0,16431.0,0.2807428571428571
NC_002655.2,SSG-LUGIA-P+center,1711725,1734698,True,4225.0,8951.0,6588.0,4225.0,8951.0,0.5872826938136256
NC_002655.2,SSG-LUGIA-P+center,1865987,1874593,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-P+center,1897666,1923762,True,284.0,1387.0,835.5,284.0,1387.0,0.9392009896667152
NC_002655.2,SSG-LUGIA-P+center,2131479,2139654,True,12729.0,10595.0,11662.0,-12729.0,10595.0,0.25955555555555554
NC_002655.2,SSG-LUGIA-P+center,2749781,2769746,True,9231.0,7003.0,8117.0,-9231.0,7003.0,0.5515469613259668
NC_002655.2,SSG-LUGIA-P+center,2777420,2787074,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-P+center,2989368,2998130,True,22218.0,1481.0,11849.5,-22218.0,-1481.0,0.2350472870468997
NC_002655.2,SSG-LUGIA-P+center,3002922,3014797,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-P+center,3262945,3273779,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-P+center,4654756,4675861,True,4094.0,18788.0,11441.0,4094.0,18788.0,0.4264300396049531
NC_002655.2,SSG-LUGIA-F,579581,596828,True,4681.0,10271.0,7476.0,-4681.0,10271.0,0.5356521739130434
NC_002655.2,SSG-LUGIA-F,665139,673823,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-F,904610,918372,True,8410.0,5427.0,6918.5,-8410.0,5427.0,0.49865942028985505
NC_002655.2,SSG-LUGIA-F,1109625,1118395,True,48625.0,21804.0,35214.5,-48625.0,21804.0,0.1107449494949495
NC_002655.2,SSG-LUGIA-F,1261802,1273782,True,8402.0,18317.0,13359.5,-8402.0,18317.0,0.30958656330749357
NC_002655.2,SSG-LUGIA-F,1344386,1392487,True,5286.0,11088.0,8187.0,-5286.0,-11088.0,0.6933018655877725
NC_002655.2,SSG-LUGIA-F,1433835,1452085,True,6235.0,81814.0,44024.5,-6235.0,81814.0,0.17169332079021637
NC_002655.2,SSG-LUGIA-F,1500853,1513854,True,73253.0,20045.0,46649.0,-73253.0,20045.0,0.12231420507996237
NC_002655.2,SSG-LUGIA-F,1652293,1662118,True,18393.0,13181.0,15787.0,-18393.0,13181.0,0.23734299516908214
NC_002655.2,SSG-LUGIA-F,1711725,1734698,True,3025.0,6001.0,4513.0,-3025.0,6001.0,0.7179375
NC_002655.2,SSG-LUGIA-F,1865987,1874593,True,5613.0,49406.0,27509.5,5613.0,49406.0,0.05160912209332391
NC_002655.2,SSG-LUGIA-F,1897666,1923762,True,26066.0,237.0,13151.5,-26066.0,237.0,0.4980343511450382
NC_002655.2,SSG-LUGIA-F,2131479,2139654,True,18979.0,11145.0,15062.0,-18979.0,11145.0,0.21347258485639686
NC_002655.2,SSG-LUGIA-F,2749781,2769746,True,17081.0,5753.0,11417.0,-17081.0,5753.0,0.4664953271028037
NC_002655.2,SSG-LUGIA-F,2777420,2787074,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-F,2989368,2998130,True,30768.0,1669.0,16218.5,-30768.0,1669.0,0.21269417475728156
NC_002655.2,SSG-LUGIA-F,3002922,3014797,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-F,3262945,3273779,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-F,4654756,4675861,True,3656.0,14538.0,9097.0,-3656.0,14538.0,0.5370483460559796
NC_002655.2,SSG-LUGIA-F+center,579581,596828,True,269.0,15221.0,7745.0,269.0,15221.0,0.522929563583726
NC_002655.2,SSG-LUGIA-F+center,665139,673823,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-F+center,904610,918372,True,3460.0,10377.0,6918.5,-3460.0,10377.0,0.49865942028985505
NC_002655.2,SSG-LUGIA-F+center,1109625,1118395,True,43675.0,26754.0,35214.5,-43675.0,26754.0,0.1107449494949495
NC_002655.2,SSG-LUGIA-F+center,1261802,1273782,True,3452.0,23267.0,13359.5,-3452.0,23267.0,0.30958656330749357
NC_002655.2,SSG-LUGIA-F+center,1344386,1392487,True,336.0,6138.0,3237.0,-336.0,-6138.0,0.8663446054750402
NC_002655.2,SSG-LUGIA-F+center,1433835,1452085,True,1285.0,86764.0,44024.5,-1285.0,86764.0,0.17169332079021637
NC_002655.2,SSG-LUGIA-F+center,1500853,1513854,True,68303.0,24995.0,46649.0,-68303.0,24995.0,0.12231420507996237
NC_002655.2,SSG-LUGIA-F+center,1652293,1662118,True,13443.0,18131.0,15787.0,-13443.0,18131.0,0.23734299516908214
NC_002655.2,SSG-LUGIA-F+center,1711725,1734698,True,1925.0,10951.0,6438.0,1925.0,10951.0,0.6204568901989683
NC_002655.2,SSG-LUGIA-F+center,1865987,1874593,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-F+center,1897666,1923762,True,21116.0,5187.0,13151.5,-21116.0,5187.0,0.4980343511450382
NC_002655.2,SSG-LUGIA-F+center,2131479,2139654,True,14029.0,16095.0,15062.0,-14029.0,16095.0,0.21347258485639686
NC_002655.2,SSG-LUGIA-F+center,2749781,2769746,True,12131.0,10703.0,11417.0,-12131.0,10703.0,0.4664953271028037
NC_002655.2,SSG-LUGIA-F+center,2777420,2787074,True,39770.0,6625.0,23197.5,-39770.0,-6625.0,0.061305007587253414
NC_002655.2,SSG-LUGIA-F+center,2989368,2998130,True,25818.0,6619.0,16218.5,-25818.0,6619.0,0.21269417475728156
NC_002655.2,SSG-LUGIA-F+center,3002922,3014797,True,39372.0,10048.0,24710.0,-39372.0,-10048.0,0.035669684670621295
NC_002655.2,SSG-LUGIA-F+center,3262945,3273779,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-F+center,4654756,4675861,True,1294.0,19488.0,10391.0,1294.0,19488.0,0.48805242154012907
NC_002655.2,SSG-LUGIA-R,579581,596828,True,13681.0,33071.0,23376.0,-13681.0,33071.0,0.2695
NC_002655.2,SSG-LUGIA-R,665139,673823,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-R,904610,918372,True,17510.0,8027.0,12768.5,-17510.0,8027.0,0.35020356234096695
NC_002655.2,SSG-LUGIA-R,1109625,1118395,True,57825.0,33004.0,45414.5,-57825.0,33004.0,0.08806224899598393
NC_002655.2,SSG-LUGIA-R,1261802,1273782,True,18902.0,22517.0,20709.5,-18902.0,22517.0,0.2243632958801498
NC_002655.2,SSG-LUGIA-R,1344386,1392487,True,18586.0,7288.0,12937.0,-18586.0,-7288.0,0.6120141554702495
NC_002655.2,SSG-LUGIA-R,1433835,1452085,True,26235.0,91114.0,58674.5,-26235.0,91114.0,0.13459439528023598
NC_002655.2,SSG-LUGIA-R,1500853,1513854,True,93253.0,29345.0,61299.0,-93253.0,29345.0,0.09588495575221238
NC_002655.2,SSG-LUGIA-R,1652293,1662118,True,29793.0,96181.0,62987.0,-29793.0,96181.0,0.07235640648011782
NC_002655.2,SSG-LUGIA-R,1711725,1734698,True,89225.0,23601.0,56413.0,-89225.0,23601.0,0.16917525773195877
NC_002655.2,SSG-LUGIA-R,1865987,1874593,True,26187.0,52606.0,39396.5,-26187.0,52606.0,0.09847826086956522
NC_002655.2,SSG-LUGIA-R,1897666,1923762,True,57866.0,3437.0,30651.5,-57866.0,3437.0,0.29859267734553774
NC_002655.2,SSG-LUGIA-R,2131479,2139654,True,39879.0,24145.0,32012.0,-39879.0,24145.0,0.1132409972299169
NC_002655.2,SSG-LUGIA-R,2749781,2769746,True,24981.0,100253.0,62617.0,-24981.0,100253.0,0.1375068870523416
NC_002655.2,SSG-LUGIA-R,2777420,2787074,True,52620.0,82925.0,67772.5,-52620.0,82925.0,0.06649449035812673
NC_002655.2,SSG-LUGIA-R,2989368,2998130,True,80568.0,11169.0,45868.5,-80568.0,11169.0,0.08719402985074627
NC_002655.2,SSG-LUGIA-R,3002922,3014797,True,94122.0,5498.0,49810.0,-94122.0,-5498.0,0.06017094662163437
NC_002655.2,SSG-LUGIA-R,3262945,3273779,True,5045.0,16620.0,10832.5,-5045.0,16620.0,0.3333846153846154
NC_002655.2,SSG-LUGIA-R,4654756,4675861,True,10956.0,26038.0,18497.0,-10956.0,26038.0,0.36327022375215146
NC_002655.2,SSG-LUGIA-R+center,579581,596828,True,8731.0,38021.0,23376.0,-8731.0,38021.0,0.2695
NC_002655.2,SSG-LUGIA-R+center,665139,673823,False,,,,,,0.0
NC_002655.2,SSG-LUGIA-R+center,904610,918372,True,12560.0,12977.0,12768.5,-12560.0,12977.0,0.35020356234096695
NC_002655.2,SSG-LUGIA-R+center,1109625,1118395,True,52875.0,37954.0,45414.5,-52875.0,37954.0,0.08806224899598393
NC_002655.2,SSG-LUGIA-R+center,1261802,1273782,True,13952.0,27467.0,20709.5,-13952.0,27467.0,0.2243632958801498
NC_002655.2,SSG-LUGIA-R+center,1344386,1392487,True,13636.0,2338.0,7987.0,-13636.0,-2338.0,0.7412614597168681
NC_002655.2,SSG-LUGIA-R+center,1433835,1452085,True,21285.0,96064.0,58674.5,-21285.0,96064.0,0.13459439528023598
NC_002655.2,SSG-LUGIA-R+center,1500853,1513854,True,88303.0,34295.0,61299.0,-88303.0,34295.0,0.09588495575221238
NC_002655.2,SSG-LUGIA-R+center,1652293,1662118,True,24843.0,101131.0,62987.0,-24843.0,101131.0,0.07235640648011782
NC_002655.2,SSG-LUGIA-R+center,1711725,1734698,True,84275.0,28551.0,56413.0,-84275.0,28551.0,0.16917525773195877
NC_002655.2,SSG-LUGIA-R+center,1865987,1874593,True,21237.0,57556.0,39396.5,-21237.0,57556.0,0.09847826086956522
NC_002655.2,SSG-LUGIA-R+center,1897666,1923762,True,52916.0,8387.0,30651.5,-52916.0,8387.0,0.29859267734553774
NC_002655.2,SSG-LUGIA-R+center,2131479,2139654,True,34929.0,29095.0,32012.0,-34929.0,29095.0,0.1132409972299169
NC_002655.2,SSG-LUGIA-R+center,2749781,2769746,True,20031.0,105203.0,62617.0,-20031.0,105203.0,0.1375068870523416
NC_002655.2,SSG-LUGIA-R+center,2777420,2787074,True,47670.0,87875.0,67772.5,-47670.0,87875.0,0.06649449035812673
NC_002655.2,SSG-LUGIA-R+center,2989368,2998130,True,75618.0,16119.0,45868.5,-75618.0,16119.0,0.08719402985074627
NC_002655.2,SSG-LUGIA-R+center,3002922,3014797,True,89172.0,548.0,44860.0,-89172.0,-548.0,0.1121051381521653
NC_002655.2,SSG-LUGIA-R+center,3262945,3273779,True,95.0,21570.0,10832.5,-95.0,21570.0,0.3333846153846154
NC_002655.2,SSG-LUGIA-R+center,4654756,4675861,True,6006.0,30988.0,18497.0,-6006.0,30988.0,0.36327022375215146
NC_002695.1,SSG-LUGIA-P,579578,597134,True,4178.0,8265.0,6221.5,-4178.0,8265.0,0.5852333333333334
NC_002695.1,SSG-LUGIA-P,665643,674041,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-P,902900,928837,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-P,1167197,1175766,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-P,1175951,1200439,True,6949.0,4660.0,5804.5,6949.0,4660.0,0.6017359086074994
NC_002695.1,SSG-LUGIA-P,1261815,1308715,True,8985.0,12916.0,10950.5,8985.0,-12916.0,0.5330376751028763
NC_002695.1,SSG-LUGIA-P,1370469,1384331,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-P,1576222,1586030,True,24722.0,3269.0,13995.5,-24722.0,3269.0,0.2594973544973545
NC_002695.1,SSG-LUGIA-P,1632953,1649856,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-P,1794372,1806432,True,24972.0,3133.0,14052.5,-24972.0,-3133.0,0.24108227796829854
NC_002695.1,SSG-LUGIA-P,1806490,1814622,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-P,2163037,2176998,True,7737.0,61001.0,34369.0,-7737.0,61001.0,0.16882708585247883
NC_002695.1,SSG-LUGIA-P,2186819,2199650,True,31519.0,38349.0,34934.0,-31519.0,38349.0,0.15516324062877873
NC_002695.1,SSG-LUGIA-P,2209427,2217595,True,54127.0,20404.0,37265.5,-54127.0,20404.0,0.09877871825876662
NC_002695.1,SSG-LUGIA-P,2668006,2692134,True,8206.0,4265.0,6235.5,-8206.0,4265.0,0.6592622950819672
NC_002695.1,SSG-LUGIA-P,2703533,2712021,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-P,2895918,2926516,True,4418.0,7617.0,6017.5,-4418.0,-7617.0,0.6563097923865551
NC_002695.1,SSG-LUGIA-P,3194298,3205054,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-P,3853554,3863174,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-P,3866045,3874933,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-P,4584153,4606878,True,947.0,14321.0,7634.0,947.0,14321.0,0.5878748616622128
NC_002695.1,SSG-LUGIA-P,5359699,5390699,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-P+center,579578,597134,True,772.0,13215.0,6993.5,772.0,13215.0,0.5454634082932536
NC_002695.1,SSG-LUGIA-P+center,665643,674041,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-P+center,902900,928837,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-P+center,1167197,1175766,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-P+center,1175951,1200439,True,11899.0,9610.0,10754.5,11899.0,9610.0,0.36921903868148626
NC_002695.1,SSG-LUGIA-P+center,1261815,1308715,True,13935.0,7966.0,10950.5,13935.0,-7966.0,0.5330376751028763
NC_002695.1,SSG-LUGIA-P+center,1370469,1384331,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-P+center,1576222,1586030,True,19772.0,8219.0,13995.5,-19772.0,8219.0,0.2594973544973545
NC_002695.1,SSG-LUGIA-P+center,1632953,1649856,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-P+center,1794372,1806432,True,20022.0,1817.0,10919.5,-20022.0,1817.0,0.35578171091445426
NC_002695.1,SSG-LUGIA-P+center,1806490,1814622,True,32140.0,6373.0,19256.5,-32140.0,-6373.0,0.043701735654160356
NC_002695.1,SSG-LUGIA-P+center,2163037,2176998,True,2787.0,65951.0,34369.0,-2787.0,65951.0,0.16882708585247883
NC_002695.1,SSG-LUGIA-P+center,2186819,2199650,True,26569.0,43299.0,34934.0,-26569.0,43299.0,0.15516324062877873
NC_002695.1,SSG-LUGIA-P+center,2209427,2217595,True,49177.0,25354.0,37265.5,-49177.0,25354.0,0.09877871825876662
NC_002695.1,SSG-LUGIA-P+center,2668006,2692134,True,3256.0,9215.0,6235.5,-3256.0,9215.0,0.6592622950819672
NC_002695.1,SSG-LUGIA-P+center,2703533,2712021,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-P+center,2895918,2926516,True,532.0,2667.0,1599.5,532.0,-2667.0,0.8954540998071833
NC_002695.1,SSG-LUGIA-P+center,3194298,3205054,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-P+center,3853554,3863174,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-P+center,3866045,3874933,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-P+center,4584153,4606878,True,5897.0,19271.0,12584.0,5897.0,19271.0,0.4007190989832607
NC_002695.1,SSG-LUGIA-P+center,5359699,5390699,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-F,579578,597134,True,4678.0,10165.0,7421.5,-4678.0,10165.0,0.5418827160493828
NC_002695.1,SSG-LUGIA-F,665643,674041,False,,,,,,0.0
NC_002695.1,SSG-LUGIA-F,902900,928837,True,8200.0,7038.0,7619.0,-8200.0,-7038.0,0.5536352451813229
NC_002695.1,SSG-LUGIA-F,1167197,1175766,True,597.0,30833.0,15715.0,-597.0,30833.0,0.21425
NC_002695.1,SSG-LUGIA-F,1175951,1200439,True,9351.0,6160.0,7755.5,-9351.0,6160.0,0.612225
NC_002695.1,SSG-LUGIA-F,1261815,1308715,True,5515.0,11316.0,8415.5,-5515.0,-11316.0,0.678895757020757
